chunk_index,split,word_count
34789,train,223
34790,train,235
34791,train,236
34792,train,254
34793,train,252
34794,train,113
34795,train,244
34796,train,229
34797,train,234
34798,train,251
34799,train,251
34800,train,250
34801,train,249
34802,train,253
34803,train,229
34804,train,232
34805,train,225
34806,train,240
34807,train,248
34808,train,256
34809,train,229
34810,train,175
34811,train,229
34812,train,236
34813,train,252
34814,train,256
34815,train,229
34816,train,224
34817,train,72
34818,train,244
34819,train,255
34820,train,227
34821,train,249
34822,train,231
34823,train,243
34824,train,121
34825,train,252
34826,train,243
34827,train,242
34828,train,218
34829,train,238
34830,train,39
34831,train,233
34832,train,247
34833,train,252
34834,train,219
34835,train,238
34836,train,150
34837,train,222
34838,train,229
34839,train,231
34840,train,222
34841,train,244
34842,train,228
34843,train,249
34844,train,239
34845,train,248
34846,train,253
34847,train,224
34848,train,234
34849,train,224
34850,train,80
34851,train,250
34852,train,251
34853,train,251
34854,train,229
34855,train,241
34856,train,229
34857,train,227
34858,train,252
34859,train,252
34860,train,233
34861,train,228
34862,train,61
34863,train,227
34864,train,251
34865,train,239
34866,train,256
34867,train,113
34868,train,254
34869,train,236
34870,train,242
34871,train,248
34872,train,240
34873,train,46
34874,train,238
34875,train,236
34876,train,250
34877,train,234
34878,train,247
34879,train,240
34880,train,236
34881,train,252
34882,train,245
34883,train,252
34884,train,224
34885,train,34
34886,train,230
34887,train,241
34888,train,236
34889,train,254
34890,train,256
34891,train,133
34892,train,242
34893,train,244
34894,train,224
34895,train,249
34896,train,232
34897,train,118
34898,train,245
34899,train,223
34900,train,233
34901,train,241
34902,train,203
34903,train,239
34904,train,225
34905,train,256
34906,train,135
34907,train,238
34908,train,219
34909,train,247
34910,train,242
34911,train,250
34912,train,226
34913,train,237
34914,train,35
34915,train,243
34916,train,230
34917,train,239
34918,train,220
34919,train,255
34920,train,75
34921,train,243
34922,train,242
34923,train,243
34924,train,35
34925,train,251
34926,train,224
34927,train,243
34928,train,256
34929,train,251
34930,train,252
34931,train,151
34932,train,249
34933,train,248
34934,train,254
34935,train,228
34936,train,250
34937,train,228
34938,train,241
34939,train,68
34940,train,248
34941,train,219
34942,train,116
34943,train,254
34944,train,221
34945,train,238
34946,train,223
34947,train,239
34948,train,233
34949,train,225
34950,train,80
34951,train,244
34952,train,250
34953,train,254
34954,train,248
34955,train,240
34956,train,249
34957,train,225
34958,train,245
34959,train,243
34960,train,251
34961,train,250
34962,train,24
34963,train,228
34964,train,248
34965,train,255
34966,train,251
34967,train,250
34968,train,230
34969,train,238
34970,train,235
34971,train,245
34972,train,241
34973,train,221
34974,train,228
34975,train,216
34976,train,238
34977,train,255
34978,train,252
34979,train,253
34980,train,241
34981,train,165
34982,train,246
34983,train,216
34984,train,252
34985,train,250
34986,train,250
34987,train,227
34988,train,255
34989,train,228
34990,train,250
34991,train,57
34992,train,249
34993,train,229
34994,train,236
34995,train,225
34996,train,253
34997,train,225
34998,train,227
34999,train,230
35000,train,222
35001,train,224
35002,train,236
35003,train,37
35004,train,232
35005,train,243
35006,train,227
35007,train,243
35008,train,123
35009,train,227
35010,train,234
35011,train,233
35012,train,242
35013,train,108
35014,train,244
35015,train,244
35016,train,241
35017,train,249
35018,train,221
35019,train,236
35020,train,31
35021,train,250
35022,train,238
35023,train,233
35024,train,222
35025,train,236
35026,train,249
35027,train,108
35028,train,221
35029,train,241
35030,train,247
35031,train,250
35032,train,228
35033,train,252
35034,train,35
35035,train,251
35036,train,245
35037,train,246
35038,train,236
35039,train,220
35040,train,221
35041,train,231
35042,train,218
35043,train,236
35044,train,233
35045,train,246
35046,train,78
35047,train,225
35048,train,250
35049,train,239
35050,train,230
35051,train,170
35052,train,243
35053,train,253
35054,train,223
35055,train,223
35056,train,245
35057,train,240
35058,train,110
35059,train,253
35060,train,229
35061,train,251
35062,train,238
35063,train,253
35064,train,71
35065,train,231
35066,train,245
35067,train,231
35068,train,231
35069,train,219
35070,train,251
35071,train,252
35072,train,249
35073,train,242
35074,train,256
35075,train,219
35076,train,111
35077,train,249
35078,train,247
35079,train,219
35080,train,254
35081,train,186
35082,train,222
35083,train,252
35084,train,241
35085,train,231
35086,train,251
35087,train,244
35088,train,241
35089,train,222
35090,train,230
35091,train,238
35092,train,256
35093,train,59
35094,train,238
35095,train,234
35096,train,255
35097,train,236
35098,train,219
35099,train,235
35100,train,199
35101,train,249
35102,train,222
35103,train,255
35104,train,215
35105,train,249
35106,train,227
35107,train,234
35108,train,238
35109,train,55
35110,train,236
35111,train,240
35112,train,224
35113,train,238
35114,train,59
35115,train,250
35116,train,244
35117,train,229
35118,train,248
35119,train,232
35120,train,74
35121,train,253
35122,train,217
35123,train,228
35124,train,236
35125,train,89
35126,train,246
35127,train,243
35128,train,240
35129,train,253
35130,train,231
35131,train,114
35132,train,227
35133,train,249
35134,train,256
35135,train,241
35136,train,151
35137,train,230
35138,train,256
35139,train,50
35140,train,253
35141,train,234
35142,train,256
35143,train,253
35144,train,242
35145,train,198
35146,train,249
35147,train,239
35148,train,238
35149,train,255
35150,train,238
35151,train,240
35152,train,151
35153,train,231
35154,train,229
35155,train,241
35156,train,250
35157,train,254
35158,train,240
35159,train,137
35160,train,234
35161,train,228
35162,train,245
35163,train,237
35164,train,234
35165,train,103
35166,train,237
35167,train,227
35168,train,229
35169,train,249
35170,train,228
35171,train,222
35172,train,186
35173,train,240
35174,train,246
35175,train,245
35176,train,227
35177,train,247
35178,train,140
35179,train,226
35180,train,250
35181,train,251
35182,train,176
35183,train,256
35184,train,248
35185,train,232
35186,train,245
35187,train,241
35188,train,224
35189,train,249
35190,train,231
35191,train,254
35192,train,246
35193,train,252
35194,train,195
35195,train,245
35196,train,227
35197,train,223
35198,train,245
35199,train,243
35200,train,194
35201,train,254
35202,train,230
35203,train,223
35204,train,219
35205,train,154
35206,train,230
35207,train,220
35208,train,249
35209,train,225
35210,train,228
35211,train,83
35212,train,254
35213,train,253
35214,train,232
35215,train,255
35216,train,230
35217,train,187
35218,train,243
35219,train,254
35220,train,244
35221,train,233
35222,train,227
35223,train,141
35224,train,250
35225,train,235
35226,train,226
35227,train,242
35228,train,243
35229,train,210
35230,train,245
35231,train,247
35232,train,238
35233,train,255
35234,train,60
35235,train,227
35236,train,254
35237,train,247
35238,train,242
35239,train,255
35240,train,221
35241,train,161
35242,train,233
35243,train,254
35244,train,239
35245,train,227
35246,train,253
35247,train,244
35248,train,111
35249,train,242
35250,train,246
35251,train,245
35252,train,223
35253,train,224
35254,train,255
35255,train,223
35256,train,148
35257,train,255
35258,train,241
35259,train,241
35260,train,240
35261,train,31
35262,train,253
35263,train,255
35264,train,243
35265,train,248
35266,train,231
35267,train,255
35268,train,35
35269,train,238
35270,train,251
35271,train,240
35272,train,249
35273,train,245
35274,train,167
35275,train,252
35276,train,245
35277,train,234
35278,train,240
35279,train,223
35280,train,251
35281,train,35
35282,train,255
35283,train,255
35284,train,242
35285,train,236
35286,train,246
35287,train,231
35288,train,194
35289,train,240
35290,train,242
35291,train,248
35292,train,233
35293,train,232
35294,train,241
35295,train,35
35296,train,249
35297,train,227
35298,train,250
35299,train,252
35300,train,234
35301,train,246
35302,train,239
35303,train,245
35304,train,243
35305,train,248
35306,train,233
35307,train,223
35308,train,230
35309,train,232
35310,train,253
35311,train,254
35312,train,171
35313,train,224
35314,train,237
35315,train,251
35316,train,231
35317,train,235
35318,train,157
35319,train,256
35320,train,241
35321,train,244
35322,train,246
35323,train,241
35324,train,133
35325,train,238
35326,train,252
35327,train,143
35328,train,254
35329,train,235
35330,train,255
35331,train,229
35332,train,225
35333,train,231
35334,train,206
35335,train,226
35336,train,230
35337,train,215
35338,train,232
35339,train,225
35340,train,247
35341,train,26
35342,train,243
35343,train,220
35344,train,242
35345,train,253
35346,train,249
35347,train,212
35348,train,225
35349,train,248
35350,train,229
35351,train,248
35352,train,202
35353,train,240
35354,train,230
35355,train,248
35356,train,249
35357,train,41
35358,train,254
35359,train,247
35360,train,231
35361,train,248
35362,train,244
35363,train,254
35364,train,133
35365,train,242
35366,train,251
35367,train,241
35368,train,238
35369,train,242
35370,train,160
35371,train,223
35372,train,221
35373,train,225
35374,train,226
35375,train,231
35376,train,228
35377,train,255
35378,train,76
35379,train,246
35380,train,243
35381,train,243
35382,train,233
35383,train,224
35384,train,236
35385,train,89
35386,train,253
35387,train,234
35388,train,232
35389,train,232
35390,train,217
35391,train,247
35392,train,255
35393,train,234
35394,train,237
35395,train,242
35396,train,235
35397,train,107
35398,train,234
35399,train,225
35400,train,223
35401,train,248
35402,train,236
35403,train,230
35404,train,75
35405,train,250
35406,train,238
35407,train,44
35408,train,254
35409,train,223
35410,train,242
35411,train,247
35412,train,245
35413,train,224
35414,train,208
35415,train,253
35416,train,234
35417,train,256
35418,train,244
35419,train,230
35420,train,250
35421,train,34
35422,train,238
35423,train,253
35424,train,236
35425,train,252
35426,train,255
35427,train,51
35428,train,241
35429,train,220
35430,train,248
35431,train,232
35432,train,226
35433,train,229
35434,train,124
35435,train,248
35436,train,245
35437,train,255
35438,train,247
35439,train,204
35440,train,226
35441,train,240
35442,train,241
35443,train,243
35444,train,220
35445,train,252
35446,train,172
35447,train,245
35448,train,241
35449,train,231
35450,train,201
35451,train,254
35452,train,254
35453,train,238
35454,train,251
35455,train,236
35456,train,83
35457,train,233
35458,train,253
35459,train,244
35460,train,236
35461,train,235
35462,train,249
35463,train,88
35464,train,240
35465,train,238
35466,train,251
35467,train,235
35468,train,239
35469,train,114
35470,train,250
35471,train,239
35472,train,253
35473,train,244
35474,train,227
35475,train,241
35476,train,98
35477,train,249
35478,train,252
35479,train,224
35480,train,230
35481,train,241
35482,train,253
35483,train,40
35484,train,225
35485,train,243
35486,train,224
35487,train,247
35488,train,250
35489,train,218
35490,train,251
35491,train,244
35492,train,220
35493,train,236
35494,train,224
35495,train,111
35496,train,247
35497,train,61
35498,train,254
35499,train,230
35500,train,239
35501,train,231
35502,train,229
35503,train,227
35504,train,229
35505,train,38
35506,train,229
35507,train,240
35508,train,247
35509,train,255
35510,train,246
35511,train,230
35512,train,36
35513,train,234
35514,train,246
35515,train,227
35516,train,238
35517,train,231
35518,train,36
35519,train,248
35520,train,228
35521,train,241
35522,train,254
35523,train,248
35524,train,240
35525,train,239
35526,train,234
35527,train,235
35528,train,250
35529,train,122
35530,train,229
35531,train,236
35532,train,233
35533,train,227
35534,train,246
35535,train,232
35536,train,84
35537,train,240
35538,train,234
35539,train,251
35540,train,228
35541,train,226
35542,train,236
35543,train,235
35544,train,239
35545,train,240
35546,train,255
35547,train,253
35548,train,248
35549,train,229
35550,train,226
35551,train,59
35552,train,238
35553,train,231
35554,train,247
35555,train,249
35556,train,183
35557,train,240
35558,train,251
35559,train,252
35560,train,255
35561,train,247
35562,train,134
35563,train,230
35564,train,230
35565,train,220
35566,train,243
35567,train,245
35568,train,146
35569,train,226
35570,train,243
35571,train,247
35572,train,222
35573,train,217
35574,train,237
35575,train,242
35576,train,77
35577,train,233
35578,train,247
35579,train,243
35580,train,221
35581,train,231
35582,train,251
35583,train,178
35584,train,253
35585,train,254
35586,train,224
35587,train,179
35588,train,251
35589,train,230
35590,train,251
35591,train,228
35592,train,77
35593,train,239
35594,train,246
35595,train,242
35596,train,253
35597,train,252
35598,train,76
35599,train,229
35600,train,253
35601,train,228
35602,train,126
35603,train,222
35604,train,246
35605,train,227
35606,train,224
35607,train,246
35608,train,245
35609,train,188
35610,train,255
35611,train,238
35612,train,131
35613,train,239
35614,train,240
35615,train,236
35616,train,244
35617,train,244
35618,train,225
35619,train,140
35620,train,223
35621,train,228
35622,train,237
35623,train,254
35624,train,246
35625,train,247
35626,train,244
35627,train,230
35628,train,249
35629,train,246
35630,train,230
35631,train,67
35632,train,253
35633,train,226
35634,train,245
35635,train,170
35636,train,238
35637,train,232
35638,train,236
35639,train,230
35640,train,256
35641,train,222
35642,train,72
35643,train,250
35644,train,222
35645,train,228
35646,train,236
35647,train,240
35648,train,244
35649,train,138
35650,train,256
35651,train,246
35652,train,249
35653,train,243
35654,train,239
35655,train,123
35656,train,248
35657,train,245
35658,train,251
35659,train,224
35660,train,200
35661,train,241
35662,train,256
35663,train,241
35664,train,232
35665,train,174
35666,train,228
35667,train,249
35668,train,230
35669,train,223
35670,train,242
35671,train,244
35672,train,24
35673,train,252
35674,train,245
35675,train,252
35676,train,108
35677,train,222
35678,train,235
35679,train,238
35680,train,245
35681,train,245
35682,train,185
35683,train,243
35684,train,252
35685,train,252
35686,train,132
35687,train,231
35688,train,243
35689,train,241
35690,train,211
35691,train,231
35692,train,252
35693,train,90
35694,train,241
35695,train,232
35696,train,255
35697,train,213
35698,train,253
35699,train,250
35700,train,234
35701,train,255
35702,train,159
35703,train,226
35704,train,237
35705,train,248
35706,train,223
35707,train,255
35708,train,249
35709,train,222
35710,train,256
35711,train,239
35712,train,225
35713,train,235
35714,train,164
35715,train,236
35716,train,254
35717,train,245
35718,train,222
35719,train,246
35720,train,240
35721,train,134
35722,train,227
35723,train,235
35724,train,219
35725,train,247
35726,train,228
35727,train,250
35728,train,211
35729,train,234
35730,train,250
35731,train,245
35732,train,244
35733,train,152
35734,train,238
35735,train,235
35736,train,252
35737,train,167
35738,train,236
35739,train,249
35740,train,256
35741,train,215
35742,train,234
35743,train,116
35744,train,256
35745,train,236
35746,train,222
35747,train,238
35748,train,247
35749,train,243
35750,train,32
35751,train,234
35752,train,231
35753,train,250
35754,train,256
35755,train,228
35756,train,163
35757,train,233
35758,train,250
35759,train,253
35760,train,240
35761,train,252
35762,train,106
35763,train,253
35764,train,232
35765,train,224
35766,train,253
35767,train,142
35768,train,251
35769,train,226
35770,train,252
35771,train,248
35772,train,226
35773,train,73
35774,train,251
35775,train,249
35776,train,235
35777,train,244
35778,train,229
35779,train,211
35780,train,253
35781,train,229
35782,train,256
35783,train,254
35784,train,228
35785,train,202
35786,train,253
35787,train,229
35788,train,237
35789,train,248
35790,train,230
35791,train,232
35792,train,246
35793,train,219
35794,train,250
35795,train,247
35796,train,198
35797,train,231
35798,train,253
35799,train,253
35800,train,232
35801,train,218
35802,train,229
35803,train,217
35804,train,41
35805,train,233
35806,train,249
35807,train,251
35808,train,250
35809,train,227
35810,train,161
35811,train,245
35812,train,232
35813,train,253
35814,train,254
35815,train,246
35816,train,256
35817,train,105
35818,train,242
35819,train,240
35820,train,227
35821,train,250
35822,train,244
35823,train,39
35824,train,255
35825,train,247
35826,train,246
35827,train,228
35828,train,162
35829,train,256
35830,train,161
35831,train,225
35832,train,255
35833,train,225
35834,train,227
35835,train,240
35836,train,119
35837,train,250
35838,train,228
35839,train,226
35840,train,229
35841,train,256
35842,train,82
35843,train,253
35844,train,220
35845,train,243
35846,train,251
35847,train,73
35848,train,227
35849,train,237
35850,train,253
35851,train,240
35852,train,247
35853,train,235
35854,train,224
35855,train,232
35856,train,229
35857,train,247
35858,train,236
35859,train,147
35860,train,237
35861,train,238
35862,train,236
35863,train,252
35864,train,235
35865,train,218
35866,train,221
35867,train,229
35868,train,252
35869,train,233
35870,train,220
35871,train,253
35872,train,76
35873,train,250
35874,train,235
35875,train,230
35876,train,248
35877,train,237
35878,train,138
35879,train,233
35880,train,222
35881,train,243
35882,train,177
35883,train,256
35884,train,227
35885,train,246
35886,train,234
35887,train,73
35888,train,239
35889,train,221
35890,train,237
35891,train,256
35892,train,224
35893,train,248
35894,train,104
35895,train,242
35896,train,229
35897,train,230
35898,train,251
35899,train,224
35900,train,251
35901,train,222
35902,train,224
35903,train,255
35904,train,244
35905,train,222
35906,train,234
35907,train,232
35908,train,237
35909,train,238
35910,train,226
35911,train,131
35912,train,230
35913,train,238
35914,train,242
35915,train,255
35916,train,247
35917,train,219
35918,train,154
35919,train,252
35920,train,234
35921,train,255
35922,train,239
35923,train,240
35924,train,251
35925,train,116
35926,train,252
35927,train,226
35928,train,219
35929,train,230
35930,train,223
35931,train,239
35932,train,97
35933,train,245
35934,train,225
35935,train,253
35936,train,240
35937,train,250
35938,train,61
35939,train,240
35940,train,239
35941,train,248
35942,train,221
35943,train,256
35944,train,163
35945,train,234
35946,train,255
35947,train,224
35948,train,237
35949,train,101
35950,train,256
35951,train,248
35952,train,253
35953,train,143
35954,train,234
35955,train,232
35956,train,231
35957,train,225
35958,train,243
35959,train,199
35960,train,236
35961,train,255
35962,train,222
35963,train,233
35964,train,246
35965,train,84
35966,train,244
35967,train,248
35968,train,255
35969,train,223
35970,train,234
35971,train,23
35972,train,229
35973,train,242
35974,train,222
35975,train,245
35976,train,228
35977,train,237
35978,train,223
35979,train,234
35980,train,226
35981,train,249
35982,train,223
35983,train,219
35984,train,237
35985,train,229
35986,train,236
35987,train,245
35988,train,239
35989,train,256
35990,train,230
35991,train,180
35992,train,252
35993,train,240
35994,train,243
35995,train,233
35996,train,237
35997,train,99
35998,train,245
35999,train,255
36000,train,256
36001,train,232
36002,train,233
36003,train,241
36004,train,177
36005,train,251
36006,train,250
36007,train,237
36008,train,244
36009,train,248
36010,train,231
36011,train,37
36012,train,227
36013,train,255
36014,train,228
36015,train,247
36016,train,254
36017,train,250
36018,train,243
36019,train,245
36020,train,245
36021,train,235
36022,train,231
36023,train,232
36024,train,255
36025,train,178
36026,train,244
36027,train,255
36028,train,232
36029,train,235
36030,train,227
36031,train,250
36032,train,19
36033,train,233
36034,train,246
36035,train,230
36036,train,230
36037,train,223
36038,train,256
36039,train,185
36040,train,251
36041,train,245
36042,train,252
36043,train,247
36044,train,250
36045,train,220
36046,train,187
36047,train,247
36048,train,242
36049,train,243
36050,train,238
36051,train,99
36052,train,234
36053,train,237
36054,train,224
36055,train,239
36056,train,251
36057,train,250
36058,train,173
36059,train,254
36060,train,224
36061,train,246
36062,train,222
36063,train,236
36064,train,102
36065,train,256
36066,train,245
36067,train,245
36068,train,229
36069,train,255
36070,train,244
36071,train,245
36072,train,65
36073,train,221
36074,train,225
36075,train,247
36076,train,219
36077,train,222
36078,train,157
36079,train,246
36080,train,230
36081,train,242
36082,train,226
36083,train,235
36084,train,100
36085,train,234
36086,train,232
36087,train,245
36088,train,250
36089,train,170
36090,train,249
36091,train,240
36092,train,246
36093,train,248
36094,train,124
36095,train,252
36096,train,231
36097,train,236
36098,train,242
36099,train,245
36100,train,49
36101,train,248
36102,train,255
36103,train,234
36104,train,230
36105,train,116
36106,train,232
36107,train,247
36108,train,255
36109,train,237
36110,train,233
36111,train,256
36112,train,47
36113,train,241
36114,train,223
36115,train,251
36116,train,251
36117,train,237
36118,train,229
36119,train,73
36120,train,234
36121,train,236
36122,train,234
36123,train,243
36124,train,244
36125,train,138
36126,train,246
36127,train,233
36128,train,248
36129,train,256
36130,train,218
36131,train,178
36132,train,222
36133,train,248
36134,train,159
36135,train,230
36136,train,251
36137,train,231
36138,train,218
36139,train,256
36140,train,217
36141,train,221
36142,train,251
36143,train,228
36144,train,234
36145,train,105
36146,train,247
36147,train,254
36148,train,240
36149,train,248
36150,train,227
36151,train,82
36152,train,245
36153,train,253
36154,train,247
36155,train,234
36156,train,222
36157,train,237
36158,train,250
36159,train,38
36160,train,231
36161,train,238
36162,train,224
36163,train,234
36164,train,221
36165,train,150
36166,train,255
36167,train,255
36168,train,255
36169,train,237
36170,train,132
36171,train,222
36172,train,239
36173,train,238
36174,train,226
36175,train,238
36176,train,226
36177,train,118
36178,train,250
36179,train,240
36180,train,251
36181,train,240
36182,train,146
36183,train,255
36184,train,236
36185,train,252
36186,train,243
36187,train,222
36188,train,228
36189,train,238
36190,train,247
36191,train,246
36192,train,223
36193,train,251
36194,train,72
36195,train,231
36196,train,241
36197,train,243
36198,train,219
36199,train,221
36200,train,201
36201,train,237
36202,train,254
36203,train,237
36204,train,227
36205,train,58
36206,train,235
36207,train,247
36208,train,234
36209,train,240
36210,train,245
36211,train,93
36212,train,235
36213,train,232
36214,train,243
36215,train,220
36216,train,239
36217,train,249
36218,train,255
36219,train,37
36220,train,232
36221,train,218
36222,train,252
36223,train,229
36224,train,248
36225,train,189
36226,train,241
36227,train,239
36228,train,219
36229,train,228
36230,train,231
36231,train,208
36232,train,224
36233,train,247
36234,train,244
36235,train,253
36236,train,232
36237,train,194
36238,train,254
36239,train,233
36240,train,252
36241,train,228
36242,train,246
36243,train,39
36244,train,244
36245,train,253
36246,train,253
36247,train,227
36248,train,253
36249,train,248
36250,train,189
36251,train,252
36252,train,243
36253,train,235
36254,train,237
36255,train,235
36256,train,240
36257,train,70
36258,train,233
36259,train,225
36260,train,236
36261,train,252
36262,train,242
36263,train,243
36264,train,36
36265,train,254
36266,train,230
36267,train,228
36268,train,226
36269,train,254
36270,train,102
36271,train,231
36272,train,237
36273,train,231
36274,train,243
36275,train,249
36276,train,235
36277,train,74
36278,train,239
36279,train,240
36280,train,249
36281,train,224
36282,train,245
36283,train,243
36284,train,235
36285,train,236
36286,train,228
36287,train,228
36288,train,236
36289,train,240
36290,train,255
36291,train,235
36292,train,222
36293,train,246
36294,train,253
36295,train,235
36296,train,243
36297,train,249
36298,train,226
36299,train,229
36300,train,255
36301,train,236
36302,train,244
36303,train,247
36304,train,245
36305,train,236
36306,train,248
36307,train,229
36308,train,228
36309,train,219
36310,train,39
36311,train,255
36312,train,236
36313,train,229
36314,train,230
36315,train,238
36316,train,244
36317,train,200
36318,train,228
36319,train,246
36320,train,245
36321,train,253
36322,train,250
36323,train,255
36324,train,246
36325,train,245
36326,train,171
36327,train,238
36328,train,250
36329,train,249
36330,train,225
36331,train,245
36332,train,193
36333,train,233
36334,train,225
36335,train,246
36336,train,253
36337,train,247
36338,train,244
36339,train,141
36340,train,248
36341,train,238
36342,train,248
36343,train,249
36344,train,204
36345,train,254
36346,train,246
36347,train,245
36348,train,33
36349,train,237
36350,train,245
36351,train,221
36352,train,230
36353,train,122
36354,train,221
36355,train,241
36356,train,247
36357,train,255
36358,train,163
36359,train,250
36360,train,246
36361,train,237
36362,train,252
36363,train,217
36364,train,254
36365,train,111
36366,train,247
36367,train,190
36368,train,239
36369,train,248
36370,train,238
36371,train,247
36372,train,240
36373,train,254
36374,train,180
36375,train,225
36376,train,231
36377,train,234
36378,train,228
36379,train,253
36380,train,245
36381,train,249
36382,train,230
36383,train,236
36384,train,256
36385,train,233
36386,train,224
36387,train,253
36388,train,245
36389,train,233
36390,train,241
36391,train,163
36392,train,224
36393,train,240
36394,train,240
36395,train,238
36396,train,226
36397,train,144
36398,train,242
36399,train,233
36400,train,223
36401,train,237
36402,train,252
36403,train,134
36404,train,246
36405,train,234
36406,train,231
36407,train,223
36408,train,248
36409,train,159
36410,train,222
36411,train,229
36412,train,230
36413,train,242
36414,train,234
36415,train,248
36416,train,38
36417,train,255
36418,train,254
36419,train,223
36420,train,228
36421,train,252
36422,train,221
36423,train,241
36424,train,241
36425,train,239
36426,train,229
36427,train,103
36428,train,221
36429,train,227
36430,train,251
36431,train,228
36432,train,151
36433,train,226
36434,train,252
36435,train,239
36436,train,228
36437,train,227
36438,train,234
36439,train,256
36440,train,182
36441,train,232
36442,train,252
36443,train,248
36444,train,238
36445,train,255
36446,train,112
36447,train,247
36448,train,253
36449,train,229
36450,train,236
36451,train,239
36452,train,63
36453,train,243
36454,train,253
36455,train,251
36456,train,235
36457,train,224
36458,train,196
36459,train,249
36460,train,229
36461,train,252
36462,train,248
36463,train,27
36464,train,243
36465,train,241
36466,train,250
36467,train,226
36468,train,227
36469,train,237
36470,train,104
36471,train,246
36472,train,243
36473,train,255
36474,train,255
36475,train,237
36476,train,226
36477,train,256
36478,train,244
36479,train,254
36480,train,238
36481,train,249
36482,train,229
36483,train,234
36484,train,246
36485,train,249
36486,train,163
36487,train,251
36488,train,253
36489,train,250
36490,train,234
36491,train,117
36492,train,217
36493,train,227
36494,train,245
36495,train,227
36496,train,232
36497,train,193
36498,train,226
36499,train,222
36500,train,234
36501,train,236
36502,train,251
36503,train,235
36504,train,227
36505,train,42
36506,train,249
36507,train,229
36508,train,228
36509,train,217
36510,train,227
36511,train,97
36512,train,226
36513,train,239
36514,train,250
36515,train,243
36516,train,231
36517,train,246
36518,train,108
36519,train,250
36520,train,242
36521,train,250
36522,train,227
36523,train,231
36524,train,228
36525,train,219
36526,train,245
36527,train,221
36528,train,253
36529,train,249
36530,train,240
36531,train,240
36532,train,134
36533,train,251
36534,train,246
36535,train,222
36536,train,160
36537,train,242
36538,train,218
36539,train,237
36540,train,228
36541,train,245
36542,train,253
36543,train,174
36544,train,237
36545,train,50
36546,train,224
36547,train,232
36548,train,227
36549,train,184
36550,train,248
36551,train,247
36552,train,242
36553,train,256
36554,train,234
36555,train,219
36556,train,251
36557,train,255
36558,train,241
36559,train,247
36560,train,54
36561,train,237
36562,train,253
36563,train,238
36564,train,228
36565,train,235
36566,train,228
36567,train,234
36568,train,40
36569,train,239
36570,train,252
36571,train,251
36572,train,236
36573,train,243
36574,train,243
36575,train,230
36576,train,241
36577,train,221
36578,train,232
36579,train,172
36580,train,253
36581,train,252
36582,train,231
36583,train,256
36584,train,237
36585,train,129
36586,train,245
36587,train,244
36588,train,252
36589,train,241
36590,train,256
36591,train,223
36592,train,243
36593,train,240
36594,train,227
36595,train,244
36596,train,38
36597,train,242
36598,train,229
36599,train,247
36600,train,246
36601,train,244
36602,train,249
36603,train,109
36604,train,224
36605,train,238
36606,train,237
36607,train,247
36608,train,222
36609,train,228
36610,train,232
36611,train,244
36612,train,230
36613,train,238
36614,train,232
36615,train,223
36616,train,239
36617,train,132
36618,train,232
36619,train,233
36620,train,245
36621,train,255
36622,train,225
36623,train,236
36624,train,109
36625,train,243
36626,train,249
36627,train,237
36628,train,245
36629,train,256
36630,train,226
36631,train,150
36632,train,256
36633,train,233
36634,train,230
36635,train,234
36636,train,243
36637,train,169
36638,train,255
36639,train,235
36640,train,232
36641,train,232
36642,train,256
36643,train,243
36644,train,239
36645,train,37
36646,train,235
36647,train,249
36648,train,252
36649,train,256
36650,train,24
36651,train,253
36652,train,240
36653,train,242
36654,train,249
36655,train,224
36656,train,250
36657,train,108
36658,train,227
36659,train,244
36660,train,230
36661,train,248
36662,train,250
36663,train,128
36664,train,236
36665,train,229
36666,train,249
36667,train,253
36668,train,176
36669,train,251
36670,train,253
36671,train,210
36672,train,251
36673,train,229
36674,train,245
36675,train,248
36676,train,230
36677,train,256
36678,train,48
36679,train,252
36680,train,248
36681,train,253
36682,train,251
36683,train,63
36684,train,228
36685,train,253
36686,train,226
36687,train,222
36688,train,222
36689,train,250
36690,train,210
36691,train,247
36692,train,229
36693,train,234
36694,train,254
36695,train,247
36696,train,230
36697,train,44
36698,train,235
36699,train,252
36700,train,246
36701,train,245
36702,train,255
36703,train,244
36704,train,251
36705,train,109
36706,train,226
36707,train,249
36708,train,252
36709,train,244
36710,train,254
36711,train,249
36712,train,16
36713,train,237
36714,train,224
36715,train,239
36716,train,256
36717,train,249
36718,train,203
36719,train,216
36720,train,226
36721,train,248
36722,train,224
36723,train,254
36724,train,228
36725,train,141
36726,train,238
36727,train,232
36728,train,232
36729,train,226
36730,train,232
36731,train,234
36732,train,253
36733,train,234
36734,train,237
36735,train,232
36736,train,91
36737,train,233
36738,train,244
36739,train,252
36740,train,249
36741,train,236
36742,train,231
36743,train,242
36744,train,229
36745,train,243
36746,train,236
36747,train,219
36748,train,229
36749,train,32
36750,train,235
36751,train,246
36752,train,225
36753,train,223
36754,train,240
36755,train,238
36756,train,96
36757,train,253
36758,train,228
36759,train,239
36760,train,235
36761,train,242
36762,train,247
36763,train,149
36764,train,242
36765,train,237
36766,train,238
36767,train,228
36768,train,255
36769,train,255
36770,train,247
36771,train,250
36772,train,255
36773,train,235
36774,train,230
36775,train,217
36776,train,238
36777,train,231
36778,train,251
36779,train,239
36780,train,227
36781,train,247
36782,train,243
36783,train,230
36784,train,233
36785,train,241
36786,train,197
